Ticker,Sector,Category,Weekly_Momentum,Monthly_Momentum,Quarterly_Momentum,Momentum_Score,Uptrend
K.TO,Materials,Large,0.2594093146497935,8.407618464334202,46.330605388783916,193.42757755534373,True
ERD.TO,Materials,Small,15.020299777654508,14.864863384544998,46.0481056579349,121.81819022522826,True
K.TO,Materials,Mid,-0.07781784666816616,8.042984424597984,45.8384156281767,193.42757755534373,True
AGI.TO,Materials,Small,3.1611398532841584,14.43917009020255,45.76648577909052,99.99951305384592,True
IVN.TO,Materials,Large,16.604752231374707,24.960184478267653,44.92151251514828,-17.116056354215896,False
IVN.TO,Materials,Mid,16.49331545867094,24.84076259015202,44.78301399479644,-17.116056354215896,False
CIA.TO,Materials,Mid,1.8587342473125619,15.856236722529871,44.21052862732697,0.7751944597039914,True
GVC.TO,Communications,Small,22.500000558793538,36.11110835163693,44.1176483478513,20.0,True
FVL.TO,Materials,Small,14.335667862566522,26.744189055219223,43.421053594719574,88.88888336994052,True
WDO.TO,Materials,Small,2.0542012147843867,13.349514315901187,43.2515427876826,72.07278013635279,True
ALS.TO,Materials,Small,3.3705064924292856,1.5748448119794787,42.5829834159845,49.495282543093275,True
DML.TO,Materials,Small,9.356722985502477,7.1633237626605215,40.60149958110932,33.83457999655637,True
FVI.TO,Materials,Small,2.527882211222627,17.4616714710516,40.28484302016143,127.98014146905949,True
AGF-B.TO,Financials,Small,2.122347958005947,19.32896108556657,39.868411354429,38.67985525620081,True
BDGI.TO,Industrials,Small,2.9906365371464045,4.44444468140055,38.82503975713653,110.1913889232502,True
EPRX.TO,Healthcare,Small,18.830404921182446,9.247307946660278,38.41961357221445,100.0,True
CNL.TO,Materials,Small,5.932208098614778,34.68013122044493,36.89254257346507,163.2478610185128,True
CNL.TO,Materials,Small,5.932208098614778,34.68013122044493,36.89254257346507,163.2478610185128,True
BLDP.TO,Energy,Small,1.8624658178464297,-16.549298691227584,34.6590880869014,61.66666501098216,True
BDI.TO,Industrials,Small,5.371026497319265,6.576126457080088,32.39859304559391,54.78046316272924,True
FTT.TO,Industrials,Mid,3.408465040697005,0.8370047837272748,31.79131465684292,106.38972836920406,True
FTT.TO,Industrials,Mid,3.394549992543615,0.82343576133963,31.773580301256786,106.38970672071227,True
BNE.TO,Energy,Small,6.635076391689429,22.950816788810585,31.195332723547132,4.23729087524943,True
CCO.TO,Energy,Large,9.083145341955685,7.584882302597117,30.838439824130337,69.15772951740794,True
BBU-UN.TO,Industrials,Mid,2.8355355110572535,7.901060282184807,30.611389654050893,49.62152820182957,True
BNS.TO,Financials,Large,2.8322006446299977,7.025886337741562,30.27242958446063,32.40838225833863,True
BNS.TO,Financials,Large,2.771287857413427,6.962489415373975,30.195262542097247,32.40838225833863,True
PD.TO,Energy,Small,2.945573346982106,17.505181371227824,29.98248251515675,0.8578182961490743,True
PD.TO,Energy,Small,2.9402400987636144,17.499093840906347,29.97574857973077,0.8578182961490743,True
QBR-B.TO,Communications,Mid,1.2712648104890818,1.8237378250007745,29.646238813633918,72.44627366965031,True
POW.TO,Financials,Mid,1.8998789834781447,5.4535060779492435,29.0550207354009,66.48631538823099,True
ESP.TO,Industrials,Small,-0.7692300638503318,12.783383610734516,28.973689796538128,0.21307782747989526,True
POW.TO,Financials,Large,1.8166655769043174,5.367390710949419,28.949631916317127,66.48634479571862,True
DC-A.TO,Financials,Small,2.879584697296714,18.373498366868606,28.431377132229596,177.53622731449371,True
AUMN.TO,Materials,Small,-8.88888726999726,2.4999975785613424,28.125001746229866,221.42856154514826,True
TD.TO,Financials,Large,3.076796911071757,13.678202917405468,28.009337116128876,60.85405894908068,True
TD.TO,Financials,Large,3.068850888704978,13.669439649918836,27.999469084851587,60.854075812500696,True
DRT.TO,Industrials,Small,-3.1578917648653198,-8.910888576610382,27.77777501830359,8.333331781129008,True
CJ.TO,Energy,Small,3.786990008540182,-0.011416689373193309,27.27105391394656,52.64040474774377,True
AEM.TO,Materials,Large,2.3941461951622807,0.4379050746678728,27.222383508215774,118.82826916651541,True
CAS.TO,Materials,Small,-0.4862270573320552,-0.8077575165211749,27.169546418047403,11.258059138752788,True
CAS.TO,Materials,Small,-0.4862270573320552,-0.8077575165211749,27.169546418047403,11.258059138752788,True
NVA.TO,Energy,Small,-0.5011038409075751,-1.2707156761819476,27.00782677207197,36.7603487062054,True
PEY.TO,Energy,Small,4.570136703385285,6.981134307842083,26.56143814403376,38.17863490953053,True
GAU.TO,Materials,Small,3.55029235195547,13.268611560492852,26.353791483757156,86.93181702728606,True
GAU.TO,Consumer,Small,3.55029235195547,13.268611560492852,26.353791483757156,86.93181702728606,True
PEY.TO,Energy,Small,4.253396008290493,6.657090752856484,26.178099449842996,38.17866803154293,True
BIR.TO,Energy,Small,6.162465902636395,9.353777612127884,26.013424172261658,43.771683080402674,True
WPM.TO,Materials,Large,2.429169481537193,11.254043098427976,25.9071811649893,87.00840693824235,True
ET.TO,Technology,Small,1.4546859558594982,20.508370607439126,25.78086067328401,12.18568288073876,True
WPM.TO,Materials,Large,2.315602272538003,11.130691408391659,25.767568086360576,87.00840693824235,True
GWO.TO,Financials,Large,1.6824436708974642,9.26309029115124,25.609886019357532,41.77659280483917,True
GWO.TO,Financials,Mid,1.6223551690036393,9.1985220611711,25.53566665552936,41.77659280483917,True
SAP.TO,Consumer,Large,-0.4475117866670702,9.659842676234016,25.054795690808223,61.154231122257904,True
SAP.TO,Consumer,Mid,-0.4837947803610084,9.619875946605182,25.009218102092174,61.154231122257904,True
DII-B.TO,Consumer,Small,-2.684561181007224,-14.201183515429634,25.00000770749739,-56.619718801736404,False
APLI.TO,Healthcare,Small,0.0,0.0,25.00000465661298,-42.857144377669506,False
RY.TO,Financials,Large,3.0720617840997204,14.309351180654891,24.965037798148927,28.71028413323731,True
RY.TO,Financials,Large,3.0720617840997204,14.309351180654891,24.965037798148927,28.710295868173674,True
CM.TO,Financials,Large,-0.4990928195027216,2.7234823934572527,24.845242537030465,35.77622901866356,True
ATH.TO,Energy,Small,2.4745280804340313,-4.47761097463058,24.38162812092456,47.76699014743342,True
WJX.TO,Industrials,Small,-1.3214315686907088,4.486173615628672,23.4219249713535,42.14014877191539,True
IAG.TO,Financials,Large,1.6689386809082027,9.344256675054618,23.24039719586181,26.700014608792383,True
IAG.TO,Financials,Mid,1.561080803151404,9.228256256215971,23.109654730484362,26.700014608792383,True
CFW.TO,Energy,Small,20.991254069885002,33.01282844835043,22.058822910678444,-9.210523921697064,False
CGY.TO,Industrials,Small,0.19410731234475656,10.785879313387483,21.91650363528915,11.494294569942511,True
MFC.TO,Financials,Large,2.301427908823294,5.009851831359232,21.412916072856454,15.908698542470756,True
MFC.TO,Financials,Large,2.2403305967476403,4.947136971757499,21.340404838409857,15.908677632725427,True
MG.TO,Consumer,Large,-0.2031990334584401,6.923071897574329,21.014374921241313,19.750830881931787,True
MG.TO,Consumer,Mid,-0.3386616107200125,6.7779362344299185,20.850111949344793,19.750830881931787,True
DXT.TO,Industrials,Small,1.1864354863177238,9.641865968391434,20.72666088875672,55.576333404658186,True
SHOP.TO,Technology,Large,3.031115764206215,12.131563943239867,20.663764961915128,46.21410212930828,True
DNG.TO,Materials,Small,7.210628383609794,23.70461253974964,20.53824008138352,-20.84571181655725,False
MTL.TO,Industrials,Small,0.6285379159572553,13.208430954410275,20.259190807759534,6.770436983842236,True
MTL.TO,Industrials,Small,0.5971044265594044,13.173067864695856,20.221633873580465,6.770459369192891,True
XAU.TO,Financials,Small,2.5911660471444593,-2.195797969729523,19.308030523112713,43.23258117337905,True
BIPC.TO,Utilities,Mid,2.7075197157629995,0.8840126983880132,19.293603619174128,16.04611555563719,True
AX-UN.TO,Real Estate,Small,3.750002384185791,26.145635970659104,19.090812621557372,-2.5028190951641083,False
AX-UN.TO,Real Estate,Small,3.750002384185791,26.145635970659104,19.090804473605097,-2.502839887229109,False
FRU.TO,Energy,Small,2.0652862172905917,4.920262428277986,19.062359085708795,27.055574463962955,True
WCP.TO,Energy,Small,1.9469049850918765,5.183847574451626,18.760138084907098,23.143927224038443,True
WCP.TO,Energy,Mid,1.9469049850918765,5.183847574451626,18.760126409045576,23.14393972462236,True
DRR-U.TO,Real Estate,Small,2.7804405883777186,1.2776183079941108,18.673550830977263,74.27870298363081,True
TIH.TO,Industrials,Mid,5.975895215343715,5.587826157031215,18.444011204173112,47.22479626839241,True
TIH.TO,Industrials,Mid,5.963271834068494,5.575249000830802,18.42991542092438,47.22479626839241,True
CRWN.TO,Financials,Small,67.99999475479126,39.99999006589293,18.30985903668985,-62.7329181049218,False
LNR.TO,Consumer,Mid,3.325175415442901,7.4674007193915894,18.2703994781594,42.84439014707447,True
BTO.TO,Materials,Mid,-1.3513519660170512,7.823929721699055,18.152711106220174,84.79457560525519,True
OR.TO,Materials,Mid,1.2704896343808039,8.75880207420812,18.145659852207988,86.91980491466353,True
LNR.TO,Consumer,Mid,3.1845912351504286,7.321180629490437,18.109480833727897,42.84439014707447,True
PXT.TO,Energy,Small,3.716407244347939,0.11779698789206976,18.109018112973466,46.4900028459426,True
BTO.TO,Materials,Small,-1.4308450418714578,7.737043018281341,18.057501261852767,84.79458858539127,True
VET.TO,Energy,Small,0.3961274441368043,-8.116349707111961,18.00257772139848,-1.1774281761834486,False
PXT.TO,Energy,Mid,3.602064473182994,0.007421526046819407,17.97880812219745,46.48999155084352,True
VET.TO,Energy,Small,0.17606037295886615,-8.317757533527827,17.743917528702855,-1.177435838271654,False
MX.TO,Materials,Mid,2.116892526802393,6.142996047530653,17.676954133846902,-29.739219237963926,False
CGI.TO,Financials,Small,-1.1033321578162805,3.5059088050823273,17.66851973515046,15.555883381201507,True
NA.TO,Financials,Large,1.5784504679113842,8.182935713628938,17.403309319296625,31.93136871164657,True
NA.TO,Financials,Large,1.5204242141529158,8.121136676026584,17.33624318285465,31.9313529269847,True
BEPC.TO,Utilities,Mid,3.412636586696883,-9.68882638382432,16.679592367054973,47.78331055155078,True
KEL.TO,Energy,Small,3.945577763480592,0.6587577456195063,16.463413614733163,9.572902783787987,True
EIF.TO,Industrials,Mid,0.7574905575118027,10.33456972734875,16.385365993216404,40.40868828017658,True
EIF.TO,Industrials,Small,0.7454644225464621,10.321400498743097,16.371486889122497,40.40869771621643,True
KEL.TO,Energy,Small,3.8095267134884003,0.5270087094713554,16.310978368820024,9.572902783787987,True
SIA.TO,Consumer,Small,1.129663729574695,5.605249011579306,16.22382832392533,42.07340806931527,True
TFII.TO,Industrials,Mid,-0.48083317724815844,20.452283299947858,16.196822167581487,-35.33983661985806,False
APS.TO,Healthcare,Small,-7.798168398536985,3.608243875162069,16.18496926605391,544.4444002928575,False
FNV.TO,Materials,Large,-0.3516502198079503,3.694536972734784,16.135741129732207,74.41943768765802,True
SIA.TO,Consumer,Small,1.0314296570594756,5.502667500805851,16.11094477082669,42.073398846541515,True
TFII.TO,Industrials,Mid,-0.5563934251998092,20.36082951588738,16.108599356092185,-35.33984700163521,False
FNV.TO,Materials,Large,-0.44043403769274697,3.6021481182625985,16.032267519651132,74.41943768765802,True
BMO.TO,Financials,Large,1.5590546946095956,3.3751122234289617,16.01685460246854,32.04396290302343,True
ZCN.TO,Diversified,ETF,2.192037508189283,5.562388043614297,15.433088812800625,29.902812221473113,True
GOOS.TO,Consumer,Mid,0.22408407464368646,-3.2449993991181216,15.344933111830025,34.11016932029691,True
BTB-UN.TO,Real Estate,Small,2.1091701460198355,5.093563056101299,15.082860104682732,27.288565662297014,True
F.TO,Consumer,Large,-0.6129570434025362,-0.6129570434025362,15.020200688651933,38.251017516993905,True
CAE.TO,Industrials,Mid,8.21501468378006,15.1645945052098,14.792899286862976,2.4732111595883186,True
ELF.TO,Financials,Small,2.590363224664637,-0.058686786059520914,14.65290037857335,43.38430502640448,True
GIL.TO,Consumer,Mid,-1.1380594184171782,4.977117669130464,14.459518504464425,23.90535776528576,True
GIL.TO,Consumer,Mid,-1.149557448623056,4.964908419921062,14.44620641496494,23.905372258057497,True
VCE.TO,Diversified,ETF,2.295620747660362,5.36994123446042,14.370438140631094,27.220668495658586,True
XIU.TO,Diversified,ETF,2.0837834678719056,5.0387655375329095,13.983989816467393,27.46993622919313,True
SU.TO,Energy,Large,1.3733492363135122,-2.879770077920668,13.932017137207641,27.313191785819413,True
SU.TO,Energy,Large,1.2546654530522203,-2.9934744825318744,13.798630177712864,27.313201776358163,True
CNQ.TO,Energy,Large,3.6404970337799902,-1.9448341205918362,13.764529186613265,11.959516389177457,True
CF.TO,Financials,Small,-2.1758050912099445,1.1682422888789985,13.595332661681873,21.901272901495393,True
CF.TO,Financials,Small,-2.1758050912099445,1.1682422888789985,13.595332661681873,21.901260927247034,True
CVE.TO,Energy,Large,-1.0892745084523818,-8.098329630232444,13.19439076571484,19.597275255581785,True
DIV.TO,Financials,Small,1.0840097895054734,4.2696580387971865,13.189640159809354,36.29419541191153,True
SJ.TO,Materials,Mid,0.11611065448124856,1.9653957761682206,12.819592687768813,23.72477737882079,True
SJ.TO,Materials,Mid,0.0,1.8471403948852834,12.688737795173019,23.724790950684874,True
SIS.TO,Industrials,Small,4.757594739140039,2.888490760606758,12.299349459831815,10.524567713456616,True
SIS.TO,Industrials,Small,4.712283325365162,2.8439878012830397,12.250786366291049,10.524567713456616,True
CU.TO,Utilities,Mid,-0.23462805402907494,0.28301633859971465,12.021834802822465,26.684137519960554,True
CSH-UN.TO,Real Estate,Small,0.7492488266757467,2.280229880010248,11.362741479344496,39.81471793137095,True
BEP-UN.TO,Utilities,Mid,1.6304410360261885,-6.859314632842279,11.35097379144917,26.245530370288673,True
MRE.TO,Consumer,Small,0.9756134777534299,0.680940178179393,11.21196545252058,20.039926330300716,True
RCH.TO,Industrials,Small,1.0095949941003135,6.748462699456306,11.126490319043416,2.268539984939137,True
RCH.TO,Industrials,Small,0.9843498237315192,6.7217832228421095,11.098716648821748,2.268529680869532,True
FFH.TO,Financials,Large,5.380496485941802,14.300299220964494,10.648457420380609,22.49787805529845,True
FFH.TO,Financials,Large,5.380496485941802,14.300299220964494,10.648457420380609,22.49787805529845,True
TOU.TO,Energy,Large,2.166359404909762,1.0280431199212299,10.604634803883906,-2.144498110093408,False
D-UN.TO,Real Estate,Small,6.399071246625939,4.362428634131917,10.57135747588278,4.5402473203332985,True
TOU.TO,Energy,Large,2.0009906731379203,0.8645168920958954,10.425600151231254,-2.144492220730655,False
NTR.TO,Materials,Large,-1.0316386381442975,3.6370170064712943,10.188407057234263,32.60226814328418,True
RUS.TO,Industrials,Small,1.146000430344705,12.03973277622813,10.161574035101886,2.632975250841879,True
RUS.TO,Industrials,Small,1.123075525495738,12.01433878929567,10.136605735890626,2.632975250841879,True
NTR.TO,Materials,Large,-1.2379576204788907,3.4209652947248657,9.958697686519345,32.60226814328418,True
QSR.TO,Consumer,Large,-1.1124076080189018,-0.71213738840723,9.215512864203385,12.052314370726869,True
QSR.TO,Consumer,Large,-1.1228388163482734,-0.7226108194457183,9.20399220989349,12.052304846231667,True
CGO.TO,Communications,Small,0.655789898288774,2.3418419050283714,9.04328226009016,16.88294673785373,True
PSI.TO,Energy,Small,-0.24937434444798628,0.8449379021493514,8.832413690267167,-6.48135169951549,False
SES.TO,Energy,Small,4.176465202780331,-0.3376554403227444,8.53540661472709,14.716612427454736,True
SLF.TO,Financials,Large,2.156908928733695,4.861411199367995,8.439605542794242,0.5707572508957057,True
SLF.TO,Financials,Large,2.032476917644942,4.733684974896535,8.307520906122491,0.5707572508957057,True
TRP.TO,Energy,Large,3.357507427798682,-0.6326635030043759,8.198816445171587,18.79836702256802,True
BN.TO,Financials,Large,4.1564842953231125,3.619628478735864,8.115684736998672,19.963243499097548,True
H.TO,Utilities,Large,2.0481024569459603,1.4231759945277094,8.043302495636011,26.166031257565358,True
SES.TO,Energy,Small,3.5294140086454506,-0.9566689471843692,7.861281568160434,14.716612427454736,True
WPK.TO,Materials,Small,0.04472374154232506,2.2862367664066645,7.809680708104779,-0.7292905169720393,False
H.TO,Utilities,Large,1.822618158130595,1.199072525946292,7.804571272630632,26.166042413052853,True
WPK.TO,Industrials,Small,0.022357605680418457,2.2633695148139585,7.7855786277974195,-0.7292990143934693,False
PBH.TO,Consumer,Mid,2.2123862572695607,15.526250865547752,7.615764738992456,27.347783358163326,True
GRO.TO,Materials,Small,0.0,1.1437936759860283,7.5270334005982775,10.126575718798627,True
AQN.TO,Utilities,Mid,1.9047715280065776,0.4694830951162475,7.5079074054277894,40.83822927757568,True
CRON.TO,Healthcare,Small,-13.875596830743905,4.347821880453609,7.462686779611126,24.285717083483373,True
PBH.TO,Consumer,Small,2.061539996010373,15.355755843775187,7.456944107189911,27.347783358163326,True
MHC-U.TO,Real Estate,Small,2.58064264726859,5.6790604197576044,7.244923284412394,24.13553970112255,True
CBL.TO,Financials,Small,0.21249143902033132,-0.33812309476749614,7.200796302973199,11.873909131321087,True
CRON.TO,Healthcare,Small,-14.114831062177629,4.057967088423369,7.164179593105589,24.285717083483373,True
NWH-UN.TO,Real Estate,Mid,-1.3645257329395941,-5.602829605173792,7.015364843042255,32.28042200089424,True
BBUC.TO,Industrials,Mid,2.773179141247851,6.693483865013891,6.632482970267736,45.592550625939346,True
XTC.TO,Industrials,Small,1.0401214184693839,9.626795779663627,6.598202666765138,-4.700059527238512,False
RCI-B.TO,Communications,Large,-0.11695430699033245,-3.9384751814259844,6.575321401866904,29.171644797581976,True
GTE.TO,Energy,Small,2.146688412942674,-6.699344037236932,6.529848804370888,-35.619245986271,False
RCI-B.TO,Communications,Large,-0.16569022560774338,-3.985346465970224,6.523320122226016,29.17163300511679,True
ATD.TO,Consumer,Large,2.565872072236865,6.067362092717161,6.4535971390413405,-2.6475818476211592,False
CCA.TO,Communications,Small,-0.8274455267897685,0.015163869337915368,6.375559539454792,7.518193656348676,True
GDC.TO,Real Estate,Small,4.1666704874773695,-1.1962644812670664,6.307818550568845,1.4762090568030528,True
FT.TO,Materials,Small,-5.555558315029741,-5.555558315029741,6.250003492459733,80.0000044703483,True
BB.TO,Technology,Mid,-9.168081054223025,-11.276953258968355,5.940588169642225,3.629760452945088,False
CTC-A.TO,Consumer,Mid,1.916065897808085,0.9313101375467012,5.89434962608779,16.619189728791095,True
CNR.TO,Industrials,Large,1.2060713436957984,1.499981885102331,5.820532924762354,-7.193127563503741,False
AND.TO,Healthcare,Small,0.6223689290504728,3.5213947934328758,5.787415398843802,24.486901883805558,True
PKI.TO,Energy,Small,-1.8235624570635065,5.146478739379959,5.724841318850409,24.086893906967703,True
PKI.TO,Energy,Mid,-1.8235624570635065,5.146478739379959,5.724841318850409,24.086893906967703,True
CCL-B.TO,Materials,Mid,0.3966359461606132,-1.5384454237208245,5.6865252035814065,18.385731407957177,True
REI-UN.TO,Real Estate,Mid,1.1394415680703014,0.45632680206839094,5.601965787814428,11.58013479246922,True
REI-UN.TO,Real Estate,Mid,1.1394415680703014,0.45632680206839094,5.601965787814428,11.58013479246922,True
DOL.TO,Consumer,Large,2.8538541597473484,5.571231220643679,5.543009158930403,45.16230102789083,True
EQB.TO,Financials,Mid,6.250001453771802,23.747970431054256,5.419347523072924,-9.670015986658607,False
L.TO,Consumer,Large,0.323835441021573,2.6327211533728514,5.277314432069234,33.77089210793709,True
L.TO,Consumer,Large,0.1781098013942299,2.483641735993893,5.124393604068382,33.77089210793709,True
CHR.TO,Industrials,Small,-0.8430927492254692,-3.634507377802968,4.879517571362102,4.645698384867704,True
DIR-UN.TO,Real Estate,Mid,0.0,3.7706147121295635,4.244841795881282,12.20602526390909,True
TSU.TO,Financials,Small,0.7509966914820434,9.403665822812375,4.224330508567974,3.7925729730655395,True
LSPD.TO,Technology,Mid,2.3999962439903846,-1.944607761099685,4.195360747757089,-28.388864949095293,False
OTEX.TO,Technology,Mid,-1.0434772657311482,-2.8496013044576296,4.148176258433656,18.765665615400106,True
OTEX.TO,Technology,Large,-1.0652210401452107,-2.870948218184021,4.125300806911376,18.765665615400106,True
WN.TO,Consumer,Large,-1.4627536717906344,2.212374416428067,4.082843928527434,30.8805159428515,True
WN.TO,Consumer,Mid,-1.5045475448550771,2.1690217638915152,4.038689169588824,30.88052951729298,True
WN.TO,Consumer,Large,-1.5149900345965264,2.158189802262127,4.027667744902307,30.8805159428515,True
LSPD.TO,Technology,Small,2.215388371394231,-2.1213831324060797,4.00751617170652,-28.388864949095293,False
CRR-UN.TO,Real Estate,Small,0.0,1.082772319437818,3.9850350921039244,23.14700434378682,True
GRT-UN.TO,Real Estate,Mid,1.6268243809125178,5.748705828869085,3.8805055114157367,16.49727921971305,True
GRT-UN.TO,Real Estate,Mid,1.6268243809125178,5.748705828869085,3.8805055114157367,16.49727921971305,True
FEC.TO,Energy,Small,1.1494202474604702,8.833922499637739,3.8551423845707475,-21.890519706094775,False
DRX.TO,Industrials,Small,11.055892777155224,20.647770100906722,3.6189774026693224,-20.250410013236635,False
FSR.TO,Energy,Small,0.8000025255926724,2.5540270000902554,3.37826921402015,10.053582124876915,True
ALA.TO,Energy,Mid,2.7177936701387417,-1.8846990771646663,3.3761965316303573,29.674796604645877,True
IFC.TO,Financials,Large,1.634163296423278,1.8687830204876437,3.2476555717197853,10.967944504682523,True
IFC.TO,Financials,Large,1.4316668155558234,1.6658190819570948,3.0419443597318376,10.967951141247829,True
PPL.TO,Energy,Large,1.6903029167499226,-2.398679339945976,3.0268946672463546,5.894066706809882,True
PPL.TO,Energy,Large,1.6708773847971827,-2.4173237683598003,3.0072215457109883,5.894058639512303,True
IMO.TO,Energy,Large,0.34983248531178773,-14.859420139210686,2.8229905101676205,62.23137783089974,True
BCT.TO,Healthcare,Small,-19.999996873198914,-24.516628008315035,2.7368445145456417,-88.5158728039454,False
IMO.TO,Energy,Large,0.26450955295262135,-14.931811330671277,2.735571615812275,62.231363360297976,True
ATS.TO,Industrials,Mid,4.215390856034863,5.768700466450196,2.6520166493695583,-18.405335597374837,False
AI.TO,Financials,Small,0.25751663199876224,5.850339359975151,2.573687185031107,12.278108538900574,True
EMA.TO,Utilities,Mid,0.8673458618779581,0.47668659007419484,2.5679560974919315,31.836809837723695,True
EMA.TO,Utilities,Mid,0.8523996880699299,0.46179830280344175,2.5527579331517445,31.836819585305193,True
